Date,Committee,Hearing Title,Time,Link,Code
"Wednesday, September 9, 2015",Subcommittee on Health (Committee on Energy and Commerce),Protecting Affordable Coverage for Employees,10:15 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103925,IF14
"Wednesday, September 9, 2015",Committee on the Judiciary,Planned Parenthood Exposed: Examining the Horrific Abortion Practices at the Nation s Largest Abortion Provider,10:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103920,JU00
"Wednesday, September 9, 2015",Subcommittee on Seapower and Projection Forces (Committee on Armed Services),The Future of Air Force Long-Range Strike capabilities and employment concepts,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103876,AS28
"Wednesday, September 9, 2015","Subcommittee on Europe, Eurasia, and Emerging Threats (Committee on Foreign Affairs)",The Role of Water in Avoiding Conflict and Building Prosperity,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103927,FA14
"Wednesday, September 9, 2015","Subcommittee on Terrorism, Nonproliferation, and Trade (Committee on Foreign Affairs)",Agricultural Trade with Cuba,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103928,FA18
"Wednesday, September 9, 2015",Committee on Natural Resources,"Markup beginning on Wednesday September 9, 2015 at 4:00 p.m.  The Committee will consider the following bills:   H.R. 538 (Rep. Don Young), To facilitate the development of energy on Indian lands by reducing Federal regulations that impede tribal development of Indian lands, and for other purposes.   Native American Energy Act   H.R. 1541 (Rep. Raul Grijalva), To amend title 54, United States Code, to make Hispanic-serving institutions eligible for technical and financial assistance for the establishment of preservation training and degree programs.   PRISM Act   H.R. 1644 (Rep. Alexander Mooney), To amend the Surface Mining Control and Reclamation Act of 1977 to ensure transparency in the development of environmental regulations, and for other purposes.   STREAM Act   H.R. 1880 (Rep. Michelle Lujan Grisham), To require the Secretary of the Interior to take into trust 4 parcels of Federal land for the benefit of certain Indian Pueblos in the State of New Mexico.   Albuquerque Indian School Land Transfer Act    H.R. 2130 (Rep. Mac Thornberry), To provide legal certainty to property owners along the Red River in Texas, and for other purposes.   Red River Private Property Protection Act   H.R. 2168 (Rep. Jamie Herrera Beutler), To make the current Dungeness crab fishery management regime permanent and for other purposes.   West Coast Dungeness Crab Management Act  	H.R. 2288 (Rep. Bob Goodlatte), To remove the use restrictions on certain land transferred to Rockingham County, Virginia, and for other purposes.  On Wednesday, September 9, 2015, the Committee will convene at 4:00 p.m. in 1324 Longworth House Office Building for opening statements only.  The Committee will reconvene on Thursday, September 10, 2015 at 10:00 a.m. until 12:00 p.m. in the 1324 Longworth House Office Building.",4:45 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103960,II00
"Wednesday, September 9, 2015",Committee on Rules,"H. Res. 411 Finding that the President has not complied with section 2 of the IranNuclear Agreement Review Act of 2015.; H.R. 3460 To suspend until January 21, 2017, the authority of the President to waive, suspend, reduce, provide relief from, or otherwise limit the application of sanctions pursuant to an agreement related to the nuclear program of Iran.; H.R. 3461 To approve the Joint Comprehensive Plan of Action, signed at Vienna on July 14, 2015, relating to the nuclear program of Iran.",7:35 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103952,RU00
"Thursday, September 10, 2015",Subcommittee on Readiness (Committee on Armed Services),Optimized Fleet Response Plan,8:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103881,AS03
"Thursday, September 10, 2015",Committee on Oversight and Government Reform,GSA:  Army Fee Assistance,9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103947,GO00
"Thursday, September 10, 2015",Subcommittee on Energy and Power (Committee on Energy and Commerce),"H.R. 702, To adapt to changing crude oil market conditions.",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103939,IF03
"Thursday, September 10, 2015","Subcommittee on Emergency Preparedness, Response and Communications (Committee on Homeland Security)",Markup of a Committee Print entitled  Promoting Resilience and Efficiency in Preparing for Attacks and Responding to Emergencies Act .,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103932,HM12
"Thursday, September 10, 2015",Committee on Ways and Means,"H.R. 692,  Default Prevention Act,  and H.R. 3442,  Debt Management and Fiscal Responsibility Act of 2015. ",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103945,WM00
"Thursday, September 10, 2015",Subcommittee on Capital Markets and Government Sponsored Enterprises (Committee on Financial Services),Joint Hearing with Oversight Subcommittee entitled  Preserving Retirement Security and Investment Choices for All Americans ,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103956,BA16
"Thursday, September 10, 2015","Subcommittee on Oversight (Committee on Science, Space, and Technology)",Examining Vulnerabilities of America s Power Supply,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103914,SY21
"Thursday, September 10, 2015",Subcommittee on Higher Education and Workforce Training (Committee on Education and Labor), Preventing and Responding to Sexual Assault on College Campuses ,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103929,ED13
"Thursday, September 10, 2015","Subcommittee on Regulatory Reform, Commercial, and Antitrust Law (Committee on the Judiciary)",The State of Competition in the Health Care Marketplace: The Patient Protection and Affordable Care Act s Impact on Competition,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103924,JU05
"Thursday, September 10, 2015",Subcommittee on Economic Opportunity (Committee on Veterans Affairs), A Review of Licensing and Credentialing Standards for Servicemembers and Veterans: Do Barriers Still Remain ?,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103912,VR10
"Thursday, September 10, 2015",Subcommittee on the Western Hemisphere (Committee on Foreign Affairs),China s Advance in Latin America and the Caribbean,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103931,FA07
"Thursday, September 10, 2015",Subcommittee on Strategic Forces (Committee on Armed Services),The Obama Administration s Deal with Iran: Implications for Missile Defense and Nonproliferation,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103941,AS29
"Thursday, September 10, 2015","Subcommittee on Research and Technology (Committee on Science, Space, and Technology)","Committee Print of H.R. ______, the Surface Transportation Research and Development Act of 2015; and H.R. 2886, the Future Transportation Research and Innovation for Prosperity Act",2:30 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103936,SY15
"Thursday, September 10, 2015","Subcommittee on Courts, Intellectual Property, and the Internet (Committee on the Judiciary)",Unmanned Aerial Vehicles: Commercial Applications and Public Policy Implications,3:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103948,JU03
"Friday, September 11, 2015",Subcommittee on Federal Lands (Committee on Natural Resources),"Legislative hearing on H.R. 3036, the National 9/11 Memorial at the World Trade Center Act.",9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103950,II10
"Friday, September 11, 2015",Subcommittee on Environment and the Economy (Committee on Energy and Commerce),Oversight of Federal Facility Cleanup under CERCLA,9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103934,IF18
"Friday, September 11, 2015","Subcommittee on Environment (Committee on Science, Space, and Technology)",State Perspectives: How EPA s Power Plan Will Shut Down Power Plants,9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103919,SY18
"Friday, September 11, 2015",Subcommittee on Health (Committee on Energy and Commerce),Strengthening Medicaid Program Integrity and Closing Loopholes,9:15 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103937,IF14
"Tuesday, September 15, 2015",Committee on Natural Resources,"Full Committee oversight hearing titled,  The Impacts of Federal Policies on Energy Production and Economic Growth in the Gulf. ",9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103984,II00
"Tuesday, September 15, 2015",Committee on Agriculture,To review USDA organization and program administration - Part I,1:30 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103943,AG00
"Wednesday, September 16, 2015",Committee on Agriculture,To review USDA organization and program administration - Part II,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103944,AG00
"Wednesday, September 16, 2015",Committee on Energy and Commerce,"H.R._, North American Energy Security and Infrastructure Act of 2015; and H.R. 702, to adapt to changing crude oil market conditions",5:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103969,IF00
"Wednesday, September 16, 2015",Committee on Rules,H.R. 348 RAPID Act; H.R. 758 Lawsuit Abuse Reduction Act of 2015; H.R. 3134 Defund Planned Parenthood Act of 2015; H.R. 3504 Born-Alive Abortion Survivors Protection Act,7:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103967,RU00
"Thursday, September 17, 2015","Committee on Science, Space, and Technology","The deposition of Mark Miller has been scheduled for Thursday, September 17, 2015, beginning at 10:00 a.m. in 2318 Rayburn House Office Building.",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103973,SY00
"Thursday, September 17, 2015",Committee on Oversight and Government Reform,"Joint Full Committee hearing with the Committee on Natural Resources titled, EPA s Animas Spill.",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103961,GO00
"Thursday, September 17, 2015","Subcommittee on Cybersecurity, Infrastructure Protection, and Security Technologies (Committee on Homeland Security)","Markup of H.R. 3490,  Strengthening State and Local Cyber Crime Fighting Act .  H.R. 3493, the Securing the Cities Act of 2015.H.R. 3510, the Department of Homeland Security Cybersecurity Strategy Act of 2015.A Committee Print entitled DHS Science and Technology Reform and Improvements Act of 2015 .",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103963,HM08
"Thursday, September 17, 2015",Committee on Financial Services, The Dodd-Frank Act Five Years Later: Are We More Free ?,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103974,BA00
"Thursday, September 17, 2015",Committee on Natural Resources,Joint Oversight Hearing titled EPAs Animas Spill,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103980,II00
"Thursday, September 17, 2015",Committee on the Judiciary,"H.R. 1428, the  Judicial Redress Act of 2015 ; H.R. 1755, To amend title 36, United States Code, to make certain improvements in the congressional charter of the Disabled American Veterans; and, H.R. 3449, To amend the Immigration and Nationality Act to extend honorary citizenship to otherwise qualified noncitizens who enlisted in the Philippines and died while serving on active duty with the United States Armed Forces during certain periods of hostilities, and for other purposes",10:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103970,JU00
"Thursday, September 17, 2015",Committee on Ways and Means,Markup of Tax and Health Legislation,10:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103971,WM00
"Thursday, September 17, 2015",Committee on Veterans Affairs,"Markup of H.R. 3106, as amended; H.R. 3016; H.R. 677; H.R. 1338; H.R. 1384; H.R. 2360,as amended; and H.R. 2915",10:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103951,VR00
"Thursday, September 17, 2015","Subcommittee on Economic Growth, Tax and Capital Access (Committee on Small Business)",9-17-2015 Financing Main Street: How Dodd-Frank is Crippling Small Lenders and Access to Capital.,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103861,SM27
"Thursday, September 17, 2015",Subcommittee on Counterterrorism and Intelligence (Committee on Homeland Security),"Markup of H.R. 3350, the  Know the CBRN Terrorism Threats to Transportation Act .H.R. 3361, the  Department of Homeland Security Insider Threat and Mitigation Act of 2015 .H.R. 3505, the  Department of Homeland Security Support to Fusion Centers Act of 2015 Committee Print entitled the Fusion Center Enhancement Act of 2015.H.R. ____, the Department of Homeland Security Clearance Management and Administration Act",1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103964,HM05
"Thursday, September 17, 2015",Subcommittee on the Middle East and North Africa (Committee on Foreign Affairs),Markup: H. Res. 277 and H. Res. 293,1:45 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103972,FA13
"Thursday, September 17, 2015",Committee on Oversight and Government Reform,"Full Committee Hearing,  Federal Air Marshal Service: Oversight ",2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103976,GO00
"Thursday, September 17, 2015",Subcommittee on Transportation Security (Committee on Homeland Security), Safeguarding Our Nation s Surface Transportation Systems Against Evolving Terrorist Threats. ,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103918,HM07
"Thursday, September 17, 2015",Subcommittee on the Middle East and North Africa (Committee on Foreign Affairs),Major Beneficiaries of the Iran Deal: IRGC and Hezbollah,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103958,FA13
"Thursday, September 17, 2015",Subcommittee on the Western Hemisphere (Committee on Foreign Affairs),Challenges to Religious Freedom in the Americas,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103959,FA07
"Thursday, September 17, 2015",Subcommittee on Monetary Policy and Trade (Committee on Financial Services), Strengthening U.S. Leadership in a Turbulent Global Economy ,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103975,BA20
"Thursday, September 17, 2015",Subcommittee on Health (Committee on Energy and Commerce),Protecting Infants: Ending Taxpayer Funding for Abortion Providers Who Violate the Law,3:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103957,IF14
"Friday, September 18, 2015","Subcommittee on Research and Technology (Committee on Science, Space, and Technology)",NEON Warning Signs: Examining the Management of the National Ecological Observatory Network,9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103966,SY15
"Friday, September 18, 2015",Subcommittee on Department of Defense Intelligence and Overhead Architecture (Permanent Select Committee on Intelligence),Defense Intelligence Agency and the Defense Clandestine Service (Closed),9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103968,IG04
"Friday, September 18, 2015",Subcommittee on Health (Committee on Energy and Commerce),Improving the Medicaid Program for Beneficiaries,9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103962,IF14
"Friday, September 18, 2015",Subcommittee on Oversight and Management Efficiency (Committee on Homeland Security), Making DHS More Efficient: Industry Recommendations to Improve Homeland Security. ,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103949,HM09
"Friday, September 25, 2015",Subcommittee on Communications and Technology (Committee on Energy and Commerce),Broadcasting Ownership in the 21st Century,9:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103983,IF16
"Friday, September 25, 2015","Subcommittee on Commerce, Manufacturing, and Trade (Committee on Energy and Commerce)",Legislative Hearing on VIN Database and Auto Whistleblower Bills,9:45 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103982,IF17
"Monday, September 28, 2015",Committee on Rules,H.R. 3495 Women s Public Health and Safety Act,5:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=104008,RU00
"Tuesday, September 29, 2015","Subcommittee on Health, Employment, Labor, and Pensions (Committee on Education and Labor)","H.R. 3459, Protecting Local Business Opportunity Act.",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103990,ED02
"Tuesday, September 29, 2015","Subcommittee on Biotechnology, Horticulture, and Research (Committee on Agriculture)",To highlight research innovations achieved by our nations agricultural colleges and universities,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103987,AG14
"Tuesday, September 29, 2015",Committee on Oversight and Government Reform,"Full Committee Hearing, Planned Parenthood s Taxpayer Funding",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=104009,GO00
"Tuesday, September 29, 2015",Committee on Financial Services, TheSemi-Annual Report ofthe Bureau ofConsumer FinancialProtection ,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=104018,BA00
"Tuesday, September 29, 2015","Subcommittee on Water, Power and Oceans (Committee on Natural Resources)","Oversight hearing,  The Potential Implications of Pending Marine National Monument Designations. ",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103986,II13
"Tuesday, September 29, 2015",Subcommittee on Contracting and Workforce (Committee on Small Business),"9-29-2015 Jt Hearing on Subcommittee on Contracting and Workforce and The Subcommittee on Investigations, Oversight and Regulations  DOL Fair Pay/Safe Workplaces Rule",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103870,SM23
"Tuesday, September 29, 2015","Committee on Science, Space, and Technology",Astrobiology and the Search for Life Beyond Earth in the Next Decade,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103978,SY00
"Tuesday, September 29, 2015",Committee on Armed Services,Outside Perspectives on the Department of Defense Cyber Strategy,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103985,AS00
"Tuesday, September 29, 2015","Subcommittee on Commerce, Manufacturing, and Trade (Committee on Energy and Commerce)","The Disrupter Series: How the Sharing Economy Creates Jobs, Benefits Consumers, and Raises Policy Questions",10:15 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103999,IF17
"Tuesday, September 29, 2015",Committee on Ways and Means,"Chairman Ryan has scheduled a Meeting of the Committee on Ways and Means to be held in 1100 Longworth House Office Building on Tuesday, September 29, 2015, at 10:15 AM.",10:15 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=104012,WM00
"Tuesday, September 29, 2015",Subcommittee on Federal Lands (Committee on Natural Resources),"Oversight Hearing on State, Local, and Tribal Approaches to Forest Management: Lessons for Better Management of our Federal Forests",10:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103992,II10
"Tuesday, September 29, 2015",Subcommittee on the Constitution and Civil Justice (Committee on the Judiciary),"H.R. 3624, the Fraudulent Joinder Prevention Act of 2015",11:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103994,JU10
"Tuesday, September 29, 2015","Subcommittee on Indian, Insular and Alaska Native Affairs (Committee on Natural Resources)","legislative hearing on the following bills:H.R. 286 (Rep. Ryan K. Zinke), To extend the Federal recognition to the Little Shell Tribe of Chippewa Indians of Montana, and for other purposes.  Little Shell Tribe of Chippewa Indians Restoration Act of 2015 ; H.R. 872 (Rep. Robert J. Wittman), To extend Federal recognition to the Chickahominy Indian Tribe, the Chickahominy Indian Tribe Eastern Division, the Upper Mattaponi Tribe, the Rappahannock Tribe, Inc., the Monacan Indian Nation, and the Nansemond Indian Tribe.  Thomasina E. Jordan Indian Tribes of Virginia Federal Recognition Act of 2015. ",2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103993,II24
"Tuesday, September 29, 2015",Subcommittee on Housing and Insurance (Committee on Financial Services), TheImpact of DomesticRegulatory Standardson the U.S. InsuranceMarket ,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=104019,BA04
"Tuesday, September 29, 2015","Subcommittee on Regulatory Reform, Commercial, and Antitrust Law (Committee on the Judiciary)",Healthy Competition?  An Examination of the Proposed Health Insurance Mergers and the Consequent Impact on Competition,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103998,JU05
"Tuesday, September 29, 2015","Subcommittee on Terrorism, Nonproliferation, and Trade (Committee on Foreign Affairs)",U.S. Counterterrorism Efforts in Syria: A Winning Strategy?,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103996,FA18
"Tuesday, September 29, 2015",Subcommittee on Seapower and Projection Forces (Committee on Armed Services),USAF Bomber Force Structure - current requirements and future vision,3:30 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103997,AS28
"Tuesday, September 29, 2015",Committee on Energy and Commerce,"Markup of H.R. 8, the North American Energy Security and Infrastructure Act of 2015;  H.R. 3242, Child Nicotine Poisoning Prevention Act of 2015; and Proposed Matters for Inclusion in Reconciliation Recommendations.",4:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=104014,IF00
"Wednesday, September 30, 2015",Committee on Agriculture,H.R. 1317,9:45 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=104016,AG00
"Wednesday, September 30, 2015",Subcommittee on Oversight (Committee on Ways and Means),Chairman Roskam Announces Hearing on the Department of Labor s Proposed Fiduciary Rule,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=104001,WM06
"Wednesday, September 30, 2015",Committee on Foreign Affairs,"Cyber War: Definitions, Deterrence, and Foreign Policy",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=104003,FA00
"Wednesday, September 30, 2015",Committee on the Judiciary,"H.R. 2745, the  Standard Merger and Acquisition Reviews Through Equal Rules (SMARTER) Act of 2015 ; and H.R. 3490, the  Strengthening State and Local Cyber Crime Fighting Act ",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=104015,JU00
"Wednesday, September 30, 2015",Committee on Financial Services,"H.R. 414,the  Burdensome DataCollection Relief Act ;H.R. 957, the  Bureauof Consumer FinancialProtection-InspectorGeneral Reform Act of2015 ; H.R. 1090, the Retail InvestorProtection Act ; H.R.1266, the  FinancialProduct SafetyCommission Act of2015; and H.R. 2769,the  Risk-Based CapitalStudy Act of 2015 ",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=104020,BA00
"Wednesday, September 30, 2015",Committee on Agriculture,U.S International Food Aid Programs:  Stakeholder Perspectives,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103988,AG00
"Wednesday, September 30, 2015","Committee on Science, Space, and Technology","Dyslexia and the Need to READ: H.R. 3033, the Research Excellence and Advancements for Dyslexia Act",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103977,SY00
"Wednesday, September 30, 2015",Subcommittee on Water Resources and Environment (Committee on Transportation and Infrastructure),The Great Lakes Restoration Initiative: A Review of the Progress and Challenges in Restoring the Great Lakes,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103953,PW02
"Wednesday, September 30, 2015",Committee on Homeland Security,"H.R. 3102, the  Airport Access Control Security Improvement Act of 2015 .H.R. 3144, the   Partners for Aviation Security Act .H.R. 3350, the  Know the CBRN Terrorism Threats to Transportation Act .H.R. 3361, the  Department of Homeland Security Insider Threat and Mitigation Act of 2015 .H.R. 3490, the  Strengthening State and Local Cyber Crime Fighting Act .  H.R. 3493, the  Securing the Cities Act of 2015 .  H.R. 3503, the  Department of Homeland Security Support to Fusion Centers Act of 2015 .H.R. 3505, the  Department of Homeland Security Clearance Management and Administration Act .H.R. 3510, the  Department of Homeland Security Cybersecurity Strategy Act of 2015 .  H.R. 3572, the  DHS Headquarters Reform and Improvement Act of 2015 .H.R. 3578, the  DHS Science and Technology Reform and Improvement Act of 2015 .H.R. 3583, the  Promoting Resilience and Efficiency in Preparing for Attacks and Responding to Emergencies Act .H.R. 3584, the  Transportation Security Administration Reform and Improvement Act of 2015 .  H.R. 3586, the  Border and Maritime Coordination Improvement Act .H.R. 3598, the  Fusion Center Enhancement Act of 2015 .",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=104000,HM00
"Wednesday, September 30, 2015",Committee on Armed Services,Implementing the Department of Defense Cyber Strategy,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103995,AS00
"Wednesday, September 30, 2015",Committee on Natural Resources,"Oversight hearing titled  Respecting State Authority, Responsibilities and Expertise Regarding Resource Management and Energy Development. ",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103991,II00
"Wednesday, October 7, 2015",Committee on Veterans Affairs, A Call for System-Wide Change: Evaluating the Independent Assessment of the Veterans Health Administration ,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103955,VR00
"Wednesday, September 30, 2015",Committee on Education and the Workforce,Committee Print on legislation regarding the Committee s instruction pursuant to section 2002 (a)(1) of S.Con.Res. 11.,10:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=104013,ED00
"Wednesday, September 30, 2015",Committee on Rules,Conference report to accompany H.R. 1735 National Defense Authorization Act for Fiscal Year 2016 (H. Rept. 114-270); H. Con. Res. 79 Directing the Clerk of the House of Representatives to make corrections in the enrollment of H.R. 719. (Defund Planned Parenthood Act of 2015); H.R. 3457 Justice for Victims of Iranian Terrorism Act,11:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=104025,RU00
"Wednesday, September 30, 2015","Subcommittee on Africa, Global Health, Global Human Rights, and International Organizations (Committee on Foreign Affairs)",Ridding Central Africa of Joseph Kony: Continuing U.S. Support,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=104002,FA16
"Wednesday, September 30, 2015",Subcommitte on Transportation and Public Assets (Committee on Oversight and Reform),Status of Toll Interoperability.,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=104010,GO29
"Wednesday, September 30, 2015","Subcommittee on Europe, Eurasia, and Emerging Threats (Committee on Foreign Affairs)",The Threat of Islamist Extremism in Russia,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=104004,FA14
"Wednesday, September 30, 2015",Committee on Rules,H.R. 3457 Justice for Victims of Iranian Terrorism Act,3:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=104021,RU00
"Thursday, October 1, 2015",Subcommittee on Readiness (Committee on Armed Services),Public Shipyards Roles in Meeting Operational Requirements,8:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103942,AS03
"Thursday, October 1, 2015",Subcommittee on Health (Committee on Energy and Commerce),Examining Potential Ways to Improve the Medicare Program,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=104006,IF14
"Thursday, October 1, 2015",Subcommittee on Environment and the Economy (Committee on Energy and Commerce),"Transporting Nuclear Materials: Design, Logistics, and Shipment.",10:15 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=104005,IF18
"Tuesday, October 6, 2015",Committee on Rules,H.R. 3192--Homebuyers Protection Act; H. Res. H. Res. 461--Establishing a Select Investigative Panel of the Committee on Energy andCommerce. [OJ Markup],5:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=104055,RU00
"Tuesday, October 6, 2015",Permanent Select Committee on Intelligence,Access Request (Closed),5:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=104045,IG00
"Wednesday, October 7, 2015",Committee on Agriculture,To review the development of the 2015 Dietary Guidelines for Americans,9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103989,AG00
"Wednesday, October 7, 2015",Subcommittee on Aviation (Committee on Transportation and Infrastructure),Ensuring Aviation Safety in the Era of Unmanned Aircraft Systems,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=104029,PW05
"Wednesday, October 7, 2015",Committee on Oversight and Government Reform,Secure Immigration Identity Documents.,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=104041,GO00
"Wednesday, October 7, 2015",Committee on Foreign Affairs,Reforming Food Aid: Desperate Need to Do Better,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=104039,FA00
"Wednesday, October 7, 2015",Committee on Education and the Workforce,Strengthening Head Start for Current and Future Generations,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=104032,ED00
