Date,Committee,Hearing Title,Time,Link,Hour,Code
"Friday, October 18, 2019",Committee on Financial Services,"Task Force on Artificial Intelligence: AI and the Evolution of Cloud Computing: Evaluating How Financial Data is Stored, Protected, and Maintained by Cloud Providers",9:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110094,9,BA00
"Saturday, October 19, 2019",Subcommittee on Water Resources and Environment (Committee on Transportation and Infrastructure),Roundtable Americas Water Resources Infrastructure Concepts for the Next Water Resources Development Act.,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110745,10,PW02
"Monday, October 21, 2019","Subcommittee on Rural Development, Agriculture, Trade, and Entrepreneurship (Committee on Small Business)",Harvesting the Digital Age: Connecting our Communities for a Better Future,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110116,13,SM25
"Monday, October 21, 2019",Committee on Rules,H.R. 2513 Corporate Transparency Act of 2019,5:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110135,17,RU00
"Tuesday, October 22, 2019",Committee on Ways and Means,"Markup of:H.R. 3398, the  Pathways to Health Careers Act of 2019 H.R. 3, the  Lower Drug Costs Act Now Act of 2019 H.R. 4650, the  Medicare Dental Act of 2019 H.R. 4665, the  Medicare Vision Act of 2019 H.R. 4618, the  Medicare Hearing Act of 2019 ",9:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110137,9,WM00
"Tuesday, October 22, 2019","Subcommittee on Investigations, Oversight, and Regulations (Committee on Small Business)",Native 8(a) Contracting: Emerging Issues,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110117,10,SM24
"Tuesday, October 22, 2019","Subcommittee on Asia, the Pacific and Nonproliferation (Committee on Foreign Affairs)","Human Rights in South Asia: Views from the State Department and the Region, Panel I",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110142,10,FA05
"Tuesday, October 22, 2019",Committee on Financial Services,The End of Affordable Housing? A Review of the Trump Administration s Plans to Change Housing Finance in America,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110118,10,BA00
"Tuesday, October 22, 2019",Committee on the Judiciary,Securing America s Elections Part II: Oversight of Government Agencies,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110106,10,JU00
"Tuesday, October 22, 2019",Committee on Natural Resources,PROMESA: Discussion Draft   Day One,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110103,10,II00
"Tuesday, October 22, 2019","Subcommittee on Economic Development, Public Buildings, and Emergency Management (Committee on Transportation and Infrastructure)",An Assessment of Federal Recovery Efforts from Recent Disasters.,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110064,10,PW13
"Tuesday, October 22, 2019",Subcommittee on Civil Rights and Human Services (Committee on Education and Labor),Long Over Due: Exploring the Pregnant Workers  Fairness Act (H.R. 2694,10:15 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110108,10,ED07
"Tuesday, October 22, 2019",Subcommittee on Disability Assistance and Memorial Affairs (Committee on Veterans Affairs),"H.R. 4360; H.R. 592; H.R. 1030; H.R. 4165; H.R. 4183; H.R. 628; H.R. 1424; H.R. 1911, and a draft bill to extend increased dependency and indemnity compensation paid to surviving spouses of veterans who die from ALS, and a draft bill to permit appellants to appear before the Board of Veterans  Appeals via picture and voice transmission from locations outside the Department of Veterans Affairs (VA).",10:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110101,10,VR09
"Tuesday, October 22, 2019","Subcommittee on Asia, the Pacific and Nonproliferation (Committee on Foreign Affairs)","Human Rights in South Asia: Views from the State Department and the Region, Panel II",2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110143,14,FA05
"Tuesday, October 22, 2019","Subcommittee on Europe, Eurasia, Energy and the Environment (Committee on Foreign Affairs)",Protecting the Good Friday Agreement from Brexit,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110131,14,FA14
"Tuesday, October 22, 2019",Subcommittee on Government Operations (Committee on Oversight and Reform),Metro:  Report Card for America s Subway,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110119,14,GO24
"Tuesday, October 22, 2019",Subcommittee on Consumer Protection and Financial Institutions (Committee on Financial Services),An Examination of the Decline of Minority Depository Institutions and the Impact on Underserved Communities,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110111,14,BA15
"Tuesday, October 22, 2019",Select Committee on the Climate Crisis,Natural Solutions to Cutting Pollution and Building Resilience,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110110,14,CN00
"Tuesday, October 22, 2019","Subcommittee on National Parks, Forests, and Public Lands (Committee on Natural Resources)",No More Standoffs: Protecting Federal Employees and Ending the Culture of Anti-Government Attacks and Abuse,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110104,14,II10
"Tuesday, October 22, 2019","Subcommittee on Cybersecurity, Infrastructure Protection, and Innovation (Committee on Homeland Security)", Preparing for the Future: An Assessment of Emerging Cyber Threats ,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110113,14,HM08
"Tuesday, October 22, 2019",Subcommittee on Conservation and Forestry (Committee on Agriculture),Realizing the Conservation Benefits of Precision Agriculture,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110115,14,AG15
"Tuesday, October 22, 2019",Subcommittee on Readiness (Committee on Armed Services),Ship and Submarine Maintenance: Cost and Schedule Challenges,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110112,14,AS03
"Tuesday, October 22, 2019",Committee on Rules,"H.R. 4617 SHIELD Act; H. Res. ___ Opposing President Trump s decision to hold the 2020 G7 Summit at his Trump National Doral golf resort, and rejecting his practice of accepting foreign government Emoluments without obtaining Congress  affirmative consent, and for other purposes.",3:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110139,15,RU00
"Wednesday, October 23, 2019",Committee on Financial Services,An Examination of Facebook and Its Impact on the Financial Services and Housing Sectors,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110136,10,BA00
"Wednesday, October 23, 2019",Committee on Natural Resources,"Markup of: HR 934 (Rep. Scott), To amend the Surface Mining Control and Reclamation Act of 1977 to include certain retirees in the Multiemployer Health Benefit Plan,  Health Benefits for Miners Act of 2019 ; HR 935 (Rep. McKinley), To provide for transfers to the 1974 UMWA pension plan and a reduction in the minimum age for allowable in-service distributions.  Miners Pension Protection Act ; HR 2579 (Rep. Grijalva), To modify the requirements applicable to locatable minerals on public domain lands, consistent with the principles of self-initiation of mining claims.  Hardrock Leasing and Reclamation Act of 2019. ",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110132,10,II00
"Wednesday, October 23, 2019",Subcommittee on Civil Rights and Civil Liberties (Committee on Oversight and Reform), Examining the Oil Industry s Efforts to Suppress the Truth about Climate Change ,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110126,10,GO02
"Wednesday, October 23, 2019",Committee on Foreign Affairs,The Betrayal of our Syrian Kurdish Partners: How Will American Foreign Policy and Leadership Recover?,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110147,10,FA00
"Wednesday, October 23, 2019",Committee on Homeland Security,"H.R. 2932, (Mr. Payne) The  Homeland Security for Children Act ; H.R. 3469, (Mr. Cummings) The  Covert Testing and Risk Mitigation Improvement Act of 2019 ; H.R. 3787, (Mr. Perry) The  DHS Countering Unmanned Aircraft Systems Coordinator Act ; H.R. 4237, (Mr. Ratcliffe) The  Advancing Cybersecurity Diagnostics and Mitigation Act ; H.R. 4402, (Mrs. Lesko) The  Inland Waters Security Review Act ; H.R. 4713, (Mr. Green of Texas) The  Department of Homeland Security Office of Civil Rights and Civil Liberties Authorization Act ; H.R.4727 (Mr. McEachin) The  Department of Homeland Security Mentor Prot??g?? Program Act of 2019 ; H.R4737, (Ms. Clarke) The  Department of Homeland Security Climate Change Research Act ; H.R. 4739, (Ms. Clarke) The  Synthetic Opioid Exposure Prevention and Training Act ; H.R.4753, (Mr. Crenshaw) The  Drone Origin Security Enhancement Act ; H.R.4761, (Mr. Higgins) The  DHS Opioid Detection Resilience Act of 2019 ; H.R.____, (Mr. Thompson) The  National Commission on Online Platforms and Homeland Security Act .",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110141,10,HM00
"Wednesday, October 23, 2019",Committee on the Judiciary,"H.R. 4, the  Voting Rights Advancement Act of 2019 ; and H.R. 565, the  Advancing Mutual Interests and Growing Our Success Act  or the  AMIGOS Act .",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110140,10,JU00
"Wednesday, October 23, 2019",Subcommittee on Oversight and Investigations (Committee on Energy and Commerce),Sabotage: The Trump Administration s Attack on Health Care,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110123,10,IF02
"Wednesday, October 23, 2019",Subcommittee on Economic Opportunity (Committee on Veterans Affairs),Protecting Benefits for All Servicemembers,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110102,10,VR10
"Wednesday, October 23, 2019",Subcommittee on Water Resources and Environment (Committee on Transportation and Infrastructure),The Pebble Mine Project: Process and Potential Impacts.,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110065,10,PW02
"Wednesday, October 23, 2019","Subcommittee on Health, Employment, Labor, and Pensions (Committee on Education and Labor)",The Future of Work: Preserving Worker Protections in the Modern Economy,10:15 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110146,10,ED02
"Wednesday, October 23, 2019",Subcommittee on Environment and Climate Change (Committee on Energy and Commerce),"Building a 100 Percent Clean Economy: Solutions for Planes, Trains and Everything Beyond Automobiles",10:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110124,10,IF18
"Wednesday, October 23, 2019",Committee on Small Business,Prison to Proprietorship: Entrepreneurship Opportunities for the Formerly Incarcerated,11:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110120,11,SM00
"Wednesday, October 23, 2019",Committee on Ways and Means,"Markup of: H.R. 4742,  To amend the Internal Revenue Code of 1986 to impose a tax on nicotine used in vaping, etc.  H.R. 4716,  Inhaler Coverage and Access Now Act   H.R. 1922, the  Restoring Access to Medication Act of 2019  H.R. 3708, the  Primary Care Enhancement Act of 2019 ",1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110145,13,WM00
"Wednesday, October 23, 2019",Subcommittee on National Security (Committee on Oversight and Reform), The Trump Administration s Syria Policy:  Perspectives from the Field ,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110125,14,GO06
"Wednesday, October 23, 2019","Subcommittee on Environment (Committee on Science, Space, and Technology)","Space Weather: Advancing Research, Monitoring, and Forecasting Capabilities",2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110122,14,SY18
"Wednesday, October 23, 2019","Subcommittee on Western Hemisphere, Civilian Security and Trade (Committee on Foreign Affairs)",The Trump Administration s FY 2020 Budget and U.S. Policy toward Latin America and the Caribbean,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110138,14,FA07
"Friday, October 25, 2019","Subcommittee on Research and Technology (Committee on Science, Space, and Technology)",Smart Mobility: It s a Community Issue,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110121,10,SY15
"Monday, October 28, 2019",Subcommittee on Intelligence and Counterterrorism (Committee on Homeland Security)," Tackling Human Trafficking:  Assessing Federal, State and Local Information Sharing Efforts ",9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110134,9,HM05
"Monday, October 28, 2019",Committee on Rules,H.R. 4695   Protect Against Conflict by Turkey Act; H. Res. 296   Affirming the United States record on the Armenian Genocide.; H.R. 823   Colorado Outdoor Recreation and Economy Act; H.R. 1373   Grand Canyon Centennial Protection Act; H.R. 2181   Chaco Cultural Heritage Area Protection Act of 2019,5:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110167,17,RU00
"Tuesday, October 29, 2019",Subcommittee on Environment (Committee on Oversight and Reform),"Trump s Wrong Turn on Clean Cars:  The Effects of Fuel Efficiency Rollbacks on the Climate, Car Companies and California",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110157,10,GO28
"Tuesday, October 29, 2019",Committee on Armed Services,Future of Defense Task Force: Theories of Victory   Innovative Concepts for National Security,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110154,10,AS00
"Tuesday, October 29, 2019","Subcommittee on Antitrust, Commercial, and Administrative Law (Committee on the Judiciary)",Antitrust and Economic Opportunity: Competition in Labor Markets,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110152,10,JU05
"Tuesday, October 29, 2019",Committee on Veterans Affairs,"A.N.S. to H.R. 4771; H.R. 4852; H.R. 4356, A.N.S. to H.R. 2227; H.R. 4183; and H.R. 4360; H.R. 3996; A.N.S to H.R. 3530, and H.R. 1424, and A.N.S. to H.R. 3224",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110166,10,VR00
"Tuesday, October 29, 2019",Committee on Transportation and Infrastructure,"Markup of H.R. 1497, the Water Quality Protection and Job Creation Act of 2019; H.R. 4719. the Funding Instruction for Safety, Health, and Security Avoids Fishing Emergencies Act or the FISH SAFE Act; and H.Con. Res. 37, Expressing support for designation of October 28 as   Honoring the Nation s First Responders Day  .",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110165,10,PW00
"Tuesday, October 29, 2019",Subcommittee on Oversight and Investigations (Committee on Financial Services),Financial Services and the LGBTQ+ Community: A Review of Discrimination in Lending and Housing,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110163,10,BA09
"Tuesday, October 29, 2019",Subcommittee on Communications and Technology (Committee on Energy and Commerce),Repurposing the C-Band to Benefit All Americans,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110155,10,IF16
"Tuesday, October 29, 2019",Subcommittee on Transportation and Maritime Security (Committee on Homeland Security), One Year Later:  Implementation of the TSA Modernization Act ,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110149,10,HM07
"Tuesday, October 29, 2019",Subcommittee on Innovation and Workforce Development (Committee on Small Business),Creating the Clean Energy Workforce,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110144,10,SM26
"Tuesday, October 29, 2019","Subcommittee on National Parks, Forests, and Public Lands (Committee on Natural Resources)","Legislative hearing on H.R. 139, H.R. 486, H.R. 3250, H.R. 3824, and H.R. 4139",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110148,10,II10
"Tuesday, October 29, 2019",Committee on Education and Labor,"H.R. 4674, College Affordability Act",10:15 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110170,10,ED00
"Tuesday, October 29, 2019",Subcommittee on Environment and Climate Change (Committee on Energy and Commerce), Protecting the RFS: The Trump Administration s Abuse of Secret Waivers,10:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110175,10,IF18
"Tuesday, October 29, 2019",Committee on Financial Services,Various Measures,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110169,13,BA00
"Tuesday, October 29, 2019",Subcommittee on Consumer Protection and Commerce (Committee on Energy and Commerce),Reauthorizing Brand USA and the U.S. SAFE WEB Act,1:30 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110153,13,IF17
"Tuesday, October 29, 2019",Subcommittee on Immigration and Citizenship (Committee on the Judiciary),Request for a Department of Homeland Security Departmental Report on the Beneficiaries of H.R. 631,1:45 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110172,13,JU01
"Tuesday, October 29, 2019","Subcommittee on Middle East, North Africa and International Terrorism (Committee on Foreign Affairs)",The FY20 Budget: Examining the Administrations Policy Objectives for a Turbulent Middle East,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110176,14,FA13
"Tuesday, November 19, 2019",Subcommittee on National Security (Committee on Oversight and Reform),The Defense POW/MIA Accounting Agency:  Bringing Our Nation s Heroes Home,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110156,14,GO06
"Tuesday, October 29, 2019",Subcommittee on Immigration and Citizenship (Committee on the Judiciary),"The Impact of Current Immigration Policies on Service Members and Veterans, and their Families",2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110150,14,JU01
"Tuesday, October 29, 2019","Subcommittee on Water, Oceans, and Wildlife (Committee on Natural Resources)",A Sea of Problems: Impacts of Plastic Pollution on Oceans and Wildlife,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110151,14,II13
"Tuesday, October 29, 2019",Subcommittee on Oversight and Investigations (Committee on Veterans Affairs),Protecting Whistleblowers and Promoting Accountability:  Is VA Doing Its Job?,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110130,14,VR08
"Wednesday, October 30, 2019",Committee on Agriculture,"H.R. 4895, to reauthorize the Commodity Futures Trading Commission",9:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110178,9,AG00
"Wednesday, October 30, 2019",Committee on Foreign Affairs,Various Measures,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110173,10,FA00
"Wednesday, October 30, 2019",Subcommittee on Oversight and Investigations (Committee on Natural Resources),Sexual Harassment at the Department of the Interior,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110161,10,II15
"Wednesday, October 30, 2019",Subcommittee on Health (Committee on Energy and Commerce),Safeguarding Pharmaceutical Supply Chains in a Global Economy,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110718,10,IF14
"Wednesday, October 30, 2019","Subcommittee on Biotechnology, Horticulture, and Research (Committee on Agriculture)",Reviewing the State of Organic Agriculture - Producer Perspectives,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110158,10,AG14
"Wednesday, October 30, 2019",Committee on Transportation and Infrastructure,"The Boeing 737 Max: Examining the Design, Development, and Marketing of the Aircraft.",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110066,10,PW00
"Wednesday, October 30, 2019",Subcommittee on Health (Committee on Veterans Affairs), Native Veterans  Access to Healthcare ,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110128,10,VR03
"Wednesday, October 30, 2019",Committee on Homeland Security,"Global Terrorism:  Threats to the Homeland, Part II",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109937,10,HM00
"Wednesday, October 30, 2019",Subcommittee on Energy (Committee on Energy and Commerce),Building a 100 Percent Clean Economy: Solutions for the U.S. Power Sector,10:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110174,10,IF03
"Wednesday, October 30, 2019",Committee on Small Business,Force of Nature: The Power of Small Businesses in America s Recreational Infrastructure,11:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110159,11,SM00
"Wednesday, October 30, 2019",Committee on Natural Resources,PROMESA: Discussion Draft   Day Two,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110160,14,II00
"Wednesday, October 30, 2019",Subcommittee on Disability Assistance and Memorial Affairs (Committee on Veterans Affairs),Preparing for Blue Water Claims - VA Status Update on Implementation,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110127,14,VR09
"Wednesday, October 30, 2019",Select Committee on the Climate Crisis,Solving the Climate Crisis: Opportunities in Agriculture,2:30 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110162,14,CN00
"Wednesday, October 30, 2019",Committee on Rules,"H. Res. 660 Directing certain committees to continue their ongoing investigations as part of the existing House of Representatives inquiry into whether sufficient grounds exist for the House of Representatives to exercise its Constitutional power to impeach Donald John Trump, President of the United States of America, and for other purposes. [Original Jurisdiction Markup]",3:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110177,15,RU00
"Thursday, October 31, 2019",Select Committee on the Modernization of Congress,Congress and the Frank: Bringing Congressional Mailing Standards into the 21st Century,9:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110168,9,MH00
"Thursday, November 7, 2019",Committee on Homeland Security, Immigration Raids:  Impacts and Aftermath on Mississippi Communities ,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110055,10,HM00
"Friday, November 8, 2019","Subcommittee on Investigations, Oversight, and Regulations (Committee on Small Business)",Fostering the American Dream: How SBA Can Empower Immigrant Small Business Owners,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110179,10,SM24
"Tuesday, November 12, 2019",Committee on Rules,H.R. 4863 United States Export Finance Agency Act of 2019,5:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110209,17,RU00
"Tuesday, November 12, 2019",Committee on House Administration,Markup of H.R. 1980,6:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110186,18,HA00
"Wednesday, November 13, 2019",Committee on the Judiciary,"H. J. Res. 79, Removing the deadline for the ratification of the equal rights amendment",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110212,10,JU00
"Wednesday, November 13, 2019",Permanent Select Committee on Intelligence,Impeachment Inquiry: Ambassador William B. Taylor and Mr. George Kent,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110188,10,IG00
"Wednesday, November 13, 2019","Committee on Science, Space, and Technology",Strengthening Transparency or Silencing Science? The Future of Science in EPA Rulemaking,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110203,10,SY00
"Wednesday, November 13, 2019","Subcommittee on National Security, International Development, and Monetary Policy (Committee on Financial Services)",How America Leads Abroad: An Examination of Multilateral Development Institutions,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110198,10,BA01
"Wednesday, November 13, 2019",Subcommittee on Health (Committee on Energy and Commerce),"Legislation on Reducing the Youth Tobacco Epidemic (H.R. 2339) and Improving Maternal Health Quality and Services (H.R. 4995 and H.R. 4996), and H.R. 2387, to clarify process for FDA to deny certain petitions aimed at delaying approval of generic drugs.",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110214,10,IF14
"Wednesday, November 13, 2019",Subcommittee on Indigenous Peoples of the United States (Committee on Natural Resources),Legislative Hearing on H.R. 4957,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110193,10,II24
"Wednesday, November 13, 2019","Subcommittee on Railroads, Pipelines, and Hazardous Materials (Committee on Transportation and Infrastructure)", Amtrak Now and Into the Future. ,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110180,10,PW14
"Wednesday, November 13, 2019",Subcommittee on Readiness (Committee on Armed Services),"F-35 Program Update: Sustainment, Production, and Affordability Challenges",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110184,10,AS03
"Wednesday, November 13, 2019",Committee on Small Business,Upskilling the Medical Workforce: Opportunities in Health Innovation,11:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110190,11,SM00
"Wednesday, November 13, 2019","Subcommittee on Europe, Eurasia, Energy and the Environment (Committee on Foreign Affairs)",Democracy and the NATO Alliance: Upholding our Shared Democratic Values,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110218,14,FA14
"Wednesday, November 13, 2019",Committee on Financial Services,Various Measures,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110210,14,BA00
"Wednesday, November 13, 2019","Subcommittee on Space and Aeronautics (Committee on Science, Space, and Technology)",Keeping Our Sights on Mars Part 2: Structuring a Moon-Mars Program for Success,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110204,14,SY16
"Wednesday, November 13, 2019","Subcommittee on National Parks, Forests, and Public Lands (Committee on Natural Resources)",Roads to Ruin: Examining the Impacts of Removing National Forest Roadless Protections,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110187,14,II10
"Wednesday, November 13, 2019",Committee on Veterans Affairs, Hijacking our Heroes: Exploiting Veterans through Disinformation on Social Media,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110183,14,VR00
"Wednesday, November 13, 2019","Subcommittee on Antitrust, Commercial, and Administrative Law (Committee on the Judiciary)","Online Platforms and Market Power, Part 4: Perspectives of the Antitrust Agencies",2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110201,14,JU05
"Wednesday, November 13, 2019","Subcommittee on Economic Development, Public Buildings, and Emergency Management (Committee on Transportation and Infrastructure)",Review of Smithsonian Institution Current Facilities and Future Space Needs. ,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110171,14,PW13
"Thursday, November 14, 2019",Subcommittee on Consumer Protection and Commerce (Committee on Energy and Commerce),"H.R. 3851, the Travel Promotion, Enhancement, and Modernization Act of 2019 and H.R. 4779, to extend the US SAFEWEB Act of 2006, and for other purposes. and",9:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110227,9,IF17
"Thursday, November 14, 2019","Subcommittee on Rural Development, Agriculture, Trade, and Entrepreneurship (Committee on Small Business)",Assessing the Government s Role in Serving Rural American Small Businesses (Part One),10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110200,10,SM25
"Thursday, November 14, 2019",Committee on Ways and Means,Caring for Aging Americans,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110199,10,WM00
"Thursday, November 14, 2019",Subcommittee on Energy and Mineral Resources (Committee on Natural Resources),"Legislative Hearing on H.R. 4248, Surface Mining Control and Reclamation Act Amendments of 2019",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110202,10,II06
"Thursday, November 14, 2019","Committee on Science, Space, and Technology","H.R. 4979, Rural STEM Education Act; H.R. 4704, Advancing Research to Prevent Suicide Act; H.R. 4990, Election Technology Research Act",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110216,10,SY00
"Thursday, November 14, 2019",Subcommittee on Aviation (Committee on Transportation and Infrastructure),Roundtable  From Curb to Gate and Back Again: The Air Travel Experience for Persons with Disabilities. ,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110743,10,PW05
"Thursday, November 14, 2019","Subcommittee on Military Construction, Veterans Affairs, and Related Agencies (Committee on Appropriations)",Office of Accountability and Whistleblower Protection s Failures at VA,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110192,10,AP18
